CDRenewal,CDNumber,MaturingTerm,MaturingTermGrouping,MaturingBalance,TimeRenewed,CDAge,BA_STATE,CustomerTenure,LifeStageGroupCat,LifeStageGroupSubcat,PsycleCodeDescrip,TRAN_COUNT,TRAN_BALANCE,AdditCDCount,LOAN_COUNT,LOAN_BALANCE,POB_INT,MB_INT,IVR_INT,FF,CDAdvertisingSpend,BankAdvertisingSpend,RateSpread
0,MOCKACCT000000010989,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010990,24,16-24 months,102898.64,0,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5292
0,MOCKACCT000000010991,12,7-15 months,384342.3,1,0,TX,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010992,12,7-15 months,61097.21,0,0,FL,0,Mature Years,M4 Midscale Matures,Generation Save,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000010993,12,7-15 months,64196.99,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Leisure Land,1,32649.8,1,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010994,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Leisure Land,2,21275.43,0,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010995,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Leisure Land,2,21275.43,0,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010996,12,7-15 months,14785.14,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000010997,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010998,12,7-15 months,129130.88,0,0,TX,0,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000010999,12,7-15 months,14785.14,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011000,12,7-15 months,61097.21,0,0,FL,0,Mature Years,M4 Midscale Matures,Generation Save,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011001,12,7-15 months,64196.99,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Leisure Land,1,32649.8,1,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011002,12,7-15 months,129130.88,0,0,TX,0,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011003,12,7-15 months,384342.3,1,0,TX,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011004,12,7-15 months,15274.3,0,0,FL,3,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,3,0,0,1,1,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011005,12,7-15 months,35640.04,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011006,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011007,12,7-15 months,254545.36,1,0,TX,3,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011008,12,7-15 months,70454.42,0,0,FL,0,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011009,12,7-15 months,15274.3,0,0,FL,3,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,3,0,0,1,1,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011010,12,7-15 months,70454.42,0,0,FL,0,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011011,12,7-15 months,359806.62,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011012,12,7-15 months,154730.81,1,0,TX,1,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,1,0,0,1,0,1,2.41,0,6487.24,2.57806
0,MOCKACCT000000011013,12,7-15 months,359806.62,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011014,12,7-15 months,51444.55,1,0,TX,1,Mature Years,M1 Financial Elite,Golden Agers,1,40,0,0,0,1,1,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011015,12,7-15 months,35640.04,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011016,12,7-15 months,154730.81,1,0,TX,1,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,1,0,0,1,0,1,2.41,0,6487.24,2.57806
0,MOCKACCT000000011017,12,7-15 months,30548.61,0,0,FL,0,Mature Years,M5 Retirement Blues,Fixed Finances,1,20,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011018,12,7-15 months,20897.18,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Early-Bird Specials,0,0,4,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011019,12,7-15 months,51444.55,1,0,TX,1,Mature Years,M1 Financial Elite,Golden Agers,1,40,0,0,0,1,1,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011020,12,7-15 months,229589.19,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011021,12,7-15 months,20897.18,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Early-Bird Specials,0,0,4,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011022,12,7-15 months,50914.35,0,0,TX,0,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011023,12,7-15 months,254545.36,1,0,TX,3,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011024,12,7-15 months,252277.14,0,0,TX,3,Mature Years,M1 Financial Elite,Power Couples,1,102183.63,3,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011025,12,7-15 months,229589.19,1,0,TX,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011026,12,7-15 months,30548.61,0,0,FL,0,Mature Years,M5 Retirement Blues,Fixed Finances,1,20,0,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011027,12,7-15 months,252277.14,0,0,TX,3,Mature Years,M1 Financial Elite,Power Couples,1,102183.63,3,0,0,1,0,0,2.41,0,6487.24,2.57806
0,MOCKACCT000000011028,12,7-15 months,42122.6,2,0,FL,3,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011029,24,16-24 months,103461.96,0,0,FL,10,Family Life,F4 Working-Class USA,City Strivers,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5292
0,MOCKACCT000000011030,12,7-15 months,42122.6,2,0,FL,3,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011031,24,16-24 months,103461.96,0,0,FL,10,Family Life,F4 Working-Class USA,City Strivers,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5292
1,MOCKACCT000000011032,1,<= 6 months,5356.38,200,0,FL,16,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,1,1769.17,0,0,0,1,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011033,1,<= 6 months,5356.38,200,0,FL,16,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,1,1769.17,0,0,0,1,0,0,2.41,0,6945.78,0.1905
0,MOCKACCT000000011034,24,16-24 months,157154.83,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,2.41,0,6945.78,2.5292
0,MOCKACCT000000011035,24,16-24 months,157154.83,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,2.41,0,6945.78,2.5292
1,MOCKACCT000000011036,3,<= 6 months,14500,68,0,FL,2,Unassigned,Unassigned,Unassigned,1,844.77,0,0,0,1,1,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011037,3,<= 6 months,14500,68,0,FL,2,Unassigned,Unassigned,Unassigned,1,844.77,0,0,0,1,1,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011038,3,<= 6 months,58164.25,1,0,FL,11,Mature Years,M4 Midscale Matures,Annuity Street,1,42136.47,2,1,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011039,3,<= 6 months,58164.25,1,0,FL,11,Mature Years,M4 Midscale Matures,Annuity Street,1,42136.47,2,1,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011040,4,<= 6 months,10791.48,35,0,FL,12,Younger Years,Y3 Fiscal Fledglings,Counting Coins,0,0,0,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011041,4,<= 6 months,10791.48,35,0,FL,12,Younger Years,Y3 Fiscal Fledglings,Counting Coins,0,0,0,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011042,6,<= 6 months,37700.2,34,0,FL,46,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011043,6,<= 6 months,65759.48,39,0,FL,20,Mature Years,M4 Midscale Matures,Annuity Street,1,42337.56,1,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011044,6,<= 6 months,36484.07,34,0,FL,46,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011045,6,<= 6 months,36484.07,34,0,FL,46,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011046,6,<= 6 months,65759.48,39,0,FL,20,Mature Years,M4 Midscale Matures,Annuity Street,1,42337.56,1,0,0,0,0,0,2.41,0,6945.78,0.1905
1,MOCKACCT000000011047,6,<= 6 months,37700.2,34,0,FL,46,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,2.41,0,6945.78,0.1905
0,MOCKACCT000000011048,12,7-15 months,115187.33,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011049,12,7-15 months,20849.3,3,0,FL,2,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,5,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011050,12,7-15 months,20849.3,3,0,FL,2,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,5,0,0,0,0,0,2.41,0,6945.78,2.5738
0,MOCKACCT000000011051,12,7-15 months,115187.33,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011052,12,7-15 months,40731.48,1,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011053,12,7-15 months,101828.69,1,0,TX,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011054,12,7-15 months,18577.4,2,0,FL,2,Family Life,F1 Flourishing Families,School Daze,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011055,12,7-15 months,255399.4,2,0,FL,5,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011056,12,7-15 months,18577.4,2,0,FL,2,Family Life,F1 Flourishing Families,School Daze,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011057,12,7-15 months,40731.48,1,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011058,12,7-15 months,255399.4,2,0,FL,5,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011059,12,7-15 months,101828.69,1,0,TX,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011060,12,7-15 months,25038.39,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011061,12,7-15 months,25038.39,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011062,12,7-15 months,10424.25,3,0,FL,2,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,50,0,1,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011063,12,7-15 months,20000,0,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,8999.94,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011064,12,7-15 months,41701.75,3,0,FL,3,Family Life,F1 Flourishing Families,Leveraged Life,0,0,7,0,0,1,0,1,2.41,0,6945.78,2.5738
1,MOCKACCT000000011065,12,7-15 months,10424.25,3,0,FL,2,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,50,0,1,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011066,12,7-15 months,20000,0,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,8999.94,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011067,12,7-15 months,41701.75,3,0,FL,3,Family Life,F1 Flourishing Families,Leveraged Life,0,0,7,0,0,1,0,1,2.41,0,6945.78,2.5738
1,MOCKACCT000000011068,12,7-15 months,254571.73,0,0,FL,4,Mature Years,M1 Financial Elite,Power Couples,0,0,0,1,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011069,12,7-15 months,30548.61,0,0,TX,2,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011070,12,7-15 months,15468.46,1,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011071,12,7-15 months,10320.78,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011072,12,7-15 months,30548.61,0,0,TX,2,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011073,12,7-15 months,15468.46,1,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011074,12,7-15 months,50914.35,1,0,FL,9,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,1,62136.71,4,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011075,12,7-15 months,10320.78,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,1,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011076,12,7-15 months,101828.69,1,0,FL,1,Mature Years,M1 Financial Elite,Business Class,1,41622.23,1,0,0,1,1,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011077,12,7-15 months,254571.73,0,0,FL,4,Mature Years,M1 Financial Elite,Power Couples,0,0,0,1,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011078,12,7-15 months,25457.17,0,0,FL,1,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011079,12,7-15 months,50914.35,1,0,FL,9,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,1,62136.71,4,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011080,12,7-15 months,250000,1,0,FL,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,45425.2,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011081,12,7-15 months,35787.9,2,0,TX,2,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,346255.29,12,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011082,12,7-15 months,35787.9,2,0,TX,2,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,346255.29,12,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011083,12,7-15 months,250000,1,0,FL,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,45425.2,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011084,12,7-15 months,101828.69,1,0,FL,1,Mature Years,M1 Financial Elite,Business Class,1,41622.23,1,0,0,1,1,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011085,12,7-15 months,25457.17,0,0,FL,1,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011086,12,7-15 months,115824.16,3,0,FL,3,Family Life,F1 Flourishing Families,Leveraged Life,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011087,12,7-15 months,113054,1,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,3,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011088,12,7-15 months,255411.19,0,0,FL,6,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011089,12,7-15 months,103153.17,2,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011090,12,7-15 months,101828.69,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,153369.05,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011091,12,7-15 months,113054,1,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,3,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011092,11,7-15 months,51025.59,4,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011093,12,7-15 months,278706.86,2,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011094,12,7-15 months,103153.17,2,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011095,12,7-15 months,71561.76,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011096,12,7-15 months,27493.75,1,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011097,12,7-15 months,115824.16,3,0,FL,3,Family Life,F1 Flourishing Families,Leveraged Life,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011098,12,7-15 months,255411.19,0,0,FL,6,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011099,24,16-24 months,74877.3,1,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.52926
1,MOCKACCT000000011100,12,7-15 months,71561.76,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011101,12,7-15 months,27493.75,1,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011102,12,7-15 months,10182.87,1,0,TX,2,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,4,1,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011103,11,7-15 months,51025.59,4,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011104,12,7-15 months,51563.98,0,0,TX,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011105,12,7-15 months,123673.33,2,0,FL,3,Family Life,F1 Flourishing Families,Big Spenders,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011106,12,7-15 months,278706.86,2,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011107,12,7-15 months,2036573.83,0,0,FL,3,Mature Years,M1 Financial Elite,The Wealth Market,2,1221598.4,0,0,0,1,1,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011108,12,7-15 months,10182.87,1,0,TX,2,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,4,1,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011109,12,7-15 months,51563.98,0,0,TX,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011110,12,7-15 months,2036573.83,0,0,FL,3,Mature Years,M1 Financial Elite,The Wealth Market,2,1221598.4,0,0,0,1,1,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011111,24,16-24 months,74877.3,1,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.52926
1,MOCKACCT000000011112,12,7-15 months,123673.33,2,0,FL,3,Family Life,F1 Flourishing Families,Big Spenders,0,0,1,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011113,12,7-15 months,101828.69,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,153369.05,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011114,12,7-15 months,101828.69,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011115,12,7-15 months,130827.94,1,0,TX,2,Mature Years,M5 Retirement Blues,Penny Pinchers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011116,12,7-15 months,229708.69,1,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,2,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011117,12,7-15 months,25457.17,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011118,12,7-15 months,130827.94,1,0,TX,2,Mature Years,M5 Retirement Blues,Penny Pinchers,0,0,0,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011119,12,7-15 months,86648.02,0,0,TX,2,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011120,12,7-15 months,130924.59,0,0,TX,1,Family Life,F1 Flourishing Families,Big Spenders,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011121,12,7-15 months,101828.69,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011122,12,7-15 months,25457.17,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011123,12,7-15 months,10182.87,1,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,1,35547.85,2,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011124,12,7-15 months,25457.17,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011125,12,7-15 months,15274.3,1,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,1,0,0,1,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011126,12,7-15 months,52409.11,2,0,FL,3,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,1,0,1,2.41,0,6945.78,2.5738
1,MOCKACCT000000011127,12,7-15 months,130924.59,0,0,TX,1,Family Life,F1 Flourishing Families,Big Spenders,0,0,1,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011128,12,7-15 months,10182.87,1,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,1,35547.85,2,0,0,0,0,0,2.41,0,6945.78,2.5738
1,MOCKACCT000000011129,12,7-15 months,86648.02,0,0,TX,2,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011130,12,7-15 months,15274.3,1,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,1,0,0,1,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011131,12,7-15 months,52409.11,2,0,FL,3,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,1,0,1,2.41,0,6945.78,2.5738
1,MOCKACCT000000011132,12,7-15 months,25457.17,1,0,TX,1,Mature Years,M1 Financial Elite,The Wealth Market,0,0,3,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011133,12,7-15 months,229708.69,1,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,2,0,0,0,0,0,2.41,0,6487.24,2.57806
1,MOCKACCT000000011134,12,7-15 months,11121.96,0,0,TX,2,Mature Years,M1 Financial Elite,The Wealth Market,0,0,5,0,0,0,0,0,2.41,0,6487.24,2.57806
